
May 30, 2018 17:12:28.47 NEW SESSION
May 30, 2018 17:13:11.17 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeShowToolbar', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.19 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='defaultSearchOption', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.20 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='dlput', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.22 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='homePage', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.23 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='homePageOption', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.25 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='installDate', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.26 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabBubbleURL', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.27 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabInstructURL', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.29 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabSuccessURL', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.30 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabURL', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.31 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='npsSurveyUrl', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.33 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='originKey', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.35 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='partnerSubId', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.36 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='successUrl', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.38 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='toolbarId', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.39 [6232:19996:0530/171310.829:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ttabFirstInstall', domain='.thewhizmarketing.com', path='/'}
May 30, 2018 17:13:11.41 [6232:19996:0530/171310.830:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ezohw', domain='www.tricksworldzz.com', path='/'}
May 30, 2018 17:13:11.42 [6232:19996:0530/171310.830:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ezohw', domain='www.tricksworldzz.com', path='/zbigz'}
May 30, 2018 17:13:11.43 [6232:19996:0530/171310.830:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ezux_tos_27634', domain='www.tricksworldzz.com', path='/zbigz'}
May 30, 2018 17:13:11.45 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeEnableTopSites', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.46 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeSearchExtensionURL', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.48 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeShowToolbar', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.50 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='defaultSearch', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.51 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='defaultSearchOption', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.53 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='dlput', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.54 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='homePage', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.55 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='homePageOption', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.57 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='installDate', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.58 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='installType', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.60 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabBubbleURL', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.61 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabCache', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.63 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabInstructURL', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.64 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabSuccessURL', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.65 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabURL', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.67 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='npsSurveyUrl', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.68 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='originKey', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.69 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='partnerId', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.71 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='partnerSubId', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.72 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='successUrl', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.73 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='toolbarId', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:11.76 [6232:19996:0530/171311.134:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ttabFirstInstall', domain='.yournewtab.com', path='/'}
May 30, 2018 17:13:34.88 [6232:32600:0530/171334.886:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
May 30, 2018 17:14:32.15 Unable to read VR Path Registry from C:\Users\Jagan\AppData\Local\openvr\openvrpaths.vrpath
May 30, 2018 17:14:32.17 [6232:32600:0530/171432.158:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.

May 31, 2018 17:50:51.41 NEW SESSION
May 31, 2018 17:50:51.41 [3608:10484:0531/175051.340:ERROR:in_progress_cache_impl.cc(93)] Could not read download entries from file because there was a read failure.
May 31, 2018 17:50:53.09 [3608:10728:0531/175053.098:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='s_vnum_n2_us', domain='.apple.com', path='/'}
